,abundance
ENSMUSG00000085173,2.3348572965840805e-08
ENSMUSG00000085175,2.9608017921493694e-06
ENSMUSG00000085183,2.5966943850534193e-05
ENSMUSG00000085184,1.6346932117304672e-08
ENSMUSG00000085185,1.7646369502293844e-07
ENSMUSG00000085187,1.446844845389911e-07
ENSMUSG00000085189,8.973629383776114e-09
ENSMUSG00000085192,1.6573430499502465e-07
ENSMUSG00000085196,2.345397238124894e-07
ENSMUSG00000085197,3.0873259055579153e-07
ENSMUSG00000085199,9.096340019370656e-09
ENSMUSG00000085201,9.201392161998492e-07
ENSMUSG00000085203,4.3431081496904344e-08
ENSMUSG00000085207,3.2997970636322005e-07
ENSMUSG00000085208,8.344999139237452e-05
ENSMUSG00000085211,3.1402801794319625e-07
ENSMUSG00000085213,2.742983609617153e-07
ENSMUSG00000085218,4.5258173106050523e-07
ENSMUSG00000085223,3.060218052777132e-08
ENSMUSG00000085226,1.6724226436794182e-08
ENSMUSG00000085227,1.7073833842053015e-06
ENSMUSG00000085229,4.880800400157788e-06
ENSMUSG00000085232,1.2075725145533538e-07
ENSMUSG00000085234,3.3495007871327215e-06
ENSMUSG00000085237,1.1982248768203493e-06
ENSMUSG00000085238,5.294579181528068e-08
ENSMUSG00000085245,2.323862187423409e-06
ENSMUSG00000085246,1.1243025929556822e-07
ENSMUSG00000085247,5.203664995374358e-08
ENSMUSG00000085250,1.384199121279216e-07
ENSMUSG00000085253,9.763191368237377e-07
ENSMUSG00000085255,1.2940205376212899e-06
ENSMUSG00000085260,1.4505461219400482e-06
ENSMUSG00000085261,6.343952902272424e-08
ENSMUSG00000085264,2.582911101590592e-08
ENSMUSG00000085267,9.2238709814736e-08
ENSMUSG00000085269,3.025292870283217e-08
ENSMUSG00000085272,3.094544656444314e-06
ENSMUSG00000085274,1.5619626625387675e-07
ENSMUSG00000085277,1.1346621588808417e-08
ENSMUSG00000085279,1.2150462924739632e-08
ENSMUSG00000085280,4.874128792774901e-07
ENSMUSG00000085282,1.9202523672922997e-07
ENSMUSG00000085287,1.7778165766829978e-06
ENSMUSG00000085289,8.786273979144256e-07
ENSMUSG00000085290,1.4604665363959724e-08
ENSMUSG00000085292,2.2554707938353877e-08
ENSMUSG00000085295,3.335543789522207e-07
ENSMUSG00000085300,1.4191913720962378e-07
ENSMUSG00000085303,2.629970789440436e-08
ENSMUSG00000085307,3.181270375121836e-05
ENSMUSG00000085310,1.1279862181881413e-07
ENSMUSG00000085315,3.738945834840597e-06
ENSMUSG00000085316,5.2492652412212275e-06
ENSMUSG00000085317,8.045276046011995e-09
ENSMUSG00000085327,1.7557485346987547e-07
ENSMUSG00000085328,3.619848680592733e-08
ENSMUSG00000085330,4.43965243004605e-08
ENSMUSG00000085331,1.762277778204493e-07
ENSMUSG00000085335,5.353919293225124e-07
ENSMUSG00000085337,6.507245782388837e-09
ENSMUSG00000085338,1.4458490144695509e-08
ENSMUSG00000085340,1.3457309519968354e-07
ENSMUSG00000085342,1.3147260244238157e-05
ENSMUSG00000085347,3.321372544305823e-06
ENSMUSG00000085351,3.198940538404917e-08
ENSMUSG00000085352,2.5113601233377318e-08
ENSMUSG00000085355,2.3116899101089982e-07
ENSMUSG00000085361,2.2835069117949117e-07
ENSMUSG00000085376,1.304487402154394e-07
ENSMUSG00000085377,5.685758040062477e-08
ENSMUSG00000085379,5.429320671693827e-06
ENSMUSG00000085382,2.503449726335277e-07
ENSMUSG00000085385,1.3525477733600883e-05
ENSMUSG00000085386,1.1863631887972194e-07
ENSMUSG00000085389,2.5366156235038673e-06
ENSMUSG00000085391,7.645206662187369e-08
ENSMUSG00000085393,5.4468939378167104e-08
ENSMUSG00000085395,2.5992424726268127e-05
ENSMUSG00000085396,1.8132280487519992e-06
ENSMUSG00000085397,4.352729467250683e-07
ENSMUSG00000085398,2.066857783597589e-07
ENSMUSG00000085399,6.579293537996726e-06
ENSMUSG00000085400,3.0314581279216783e-07
ENSMUSG00000085401,3.3449990286913347e-07
ENSMUSG00000085403,1.363480765690439e-08
ENSMUSG00000085407,4.684353121106607e-08
ENSMUSG00000085408,2.530801665165782e-07
ENSMUSG00000085411,5.453923062761756e-08
ENSMUSG00000085412,7.7647926902015e-07
ENSMUSG00000085414,2.402369798353256e-07
ENSMUSG00000085415,2.9278947426306383e-07
ENSMUSG00000085416,2.020748131606589e-07
ENSMUSG00000085417,1.1139321212735758e-07
ENSMUSG00000085418,3.492967083492932e-08
ENSMUSG00000085419,2.866236057880183e-07
ENSMUSG00000085421,2.569677368692699e-07
ENSMUSG00000085423,2.7129215168624037e-08
ENSMUSG00000085429,4.013953178304826e-08
ENSMUSG00000085433,1.379848279932487e-06
ENSMUSG00000085436,2.885912167139515e-06
ENSMUSG00000085438,7.936969005511204e-05
ENSMUSG00000085439,3.2513399807472e-08
ENSMUSG00000085440,1.2150462924739632e-08
ENSMUSG00000085443,5.490904079051375e-07
ENSMUSG00000085444,6.2037735533119e-08
ENSMUSG00000085448,6.718883182297107e-07
ENSMUSG00000085456,2.365864754442284e-08
ENSMUSG00000085457,8.865112142010756e-06
ENSMUSG00000085464,7.982500825550235e-09
ENSMUSG00000085471,3.0223240892578e-07
ENSMUSG00000085477,7.364984605083155e-09
ENSMUSG00000085482,2.40272408297154e-07
ENSMUSG00000085486,6.177379735162577e-08
ENSMUSG00000085487,3.7736970759031187e-07
ENSMUSG00000085491,4.311473295388757e-07
ENSMUSG00000085492,5.705915086598695e-06
ENSMUSG00000085495,3.885470001698054e-07
ENSMUSG00000085498,3.1542939280979783e-07
ENSMUSG00000085499,4.016888638966744e-07
ENSMUSG00000085501,7.47835638299103e-07
ENSMUSG00000085505,2.0307689200454398e-07
ENSMUSG00000085509,3.477135305748767e-08
ENSMUSG00000085510,2.3863119523719814e-08
ENSMUSG00000085513,3.021651332686612e-08
ENSMUSG00000085514,1.980680952961858e-08
ENSMUSG00000085515,7.734363887440824e-08
ENSMUSG00000085517,3.487889537281302e-07
ENSMUSG00000085519,3.742504730260531e-08
ENSMUSG00000085525,3.027149219961382e-06
ENSMUSG00000085526,1.913345288342005e-07
ENSMUSG00000085532,1.7845708323332097e-07
ENSMUSG00000085539,3.654248324956517e-08
ENSMUSG00000085546,7.967387253104612e-09
ENSMUSG00000085547,1.0200726842590442e-08
ENSMUSG00000085553,3.0626913498257346e-08
ENSMUSG00000085558,9.697083942608848e-07
ENSMUSG00000085560,7.78908846531895e-08
ENSMUSG00000085563,1.0292618707023595e-07
ENSMUSG00000085564,1.6547404073213656e-07
ENSMUSG00000085569,7.952461651557944e-06
ENSMUSG00000085573,7.206912772490341e-08
ENSMUSG00000085575,7.925934060144543e-08
ENSMUSG00000085578,6.7530023156112466e-09
ENSMUSG00000085584,7.168911728758023e-08
ENSMUSG00000085586,6.197124312496316e-07
ENSMUSG00000085589,2.835987484390193e-08
ENSMUSG00000085596,9.942120312978365e-07
ENSMUSG00000085598,4.7674458674481564e-08
ENSMUSG00000085601,4.885684177828419e-08
ENSMUSG00000085603,1.918797555842893e-06
ENSMUSG00000085604,8.787112577341994e-06
ENSMUSG00000085609,4.4543906118149166e-07
ENSMUSG00000085610,8.349017319695703e-08
ENSMUSG00000085611,2.0014735728060413e-06
ENSMUSG00000085614,8.490009808069454e-07
ENSMUSG00000085615,7.784020883312527e-07
ENSMUSG00000085622,6.909149988780031e-06
ENSMUSG00000085623,2.1797102166761735e-07
ENSMUSG00000085627,5.696084069131876e-07
ENSMUSG00000085628,6.43066886084858e-07
ENSMUSG00000085630,4.607949228509492e-08
ENSMUSG00000085631,3.256929307296847e-08
ENSMUSG00000085633,9.309030195534226e-07
ENSMUSG00000085636,2.452671589080268e-07
ENSMUSG00000085637,4.017030552194662e-08
ENSMUSG00000085640,5.4123475971358554e-08
ENSMUSG00000085642,5.58435224831169e-06
ENSMUSG00000085645,4.83770472021125e-06
ENSMUSG00000085649,3.0015584691883724e-08
ENSMUSG00000085654,1.6785550326856628e-08
ENSMUSG00000085655,4.5160685214674954e-07
ENSMUSG00000085658,4.953856834792129e-08
ENSMUSG00000085665,1.0586461761713523e-06
ENSMUSG00000085666,1.9272064047749503e-06
ENSMUSG00000085667,3.723993529909672e-07
ENSMUSG00000085669,9.194742008386398e-08
ENSMUSG00000085672,9.337352179680366e-08
ENSMUSG00000085675,3.493499627719091e-07
ENSMUSG00000085682,4.4421823604646865e-08
ENSMUSG00000085684,6.654847922949426e-08
ENSMUSG00000085687,3.4904511693697025e-07
ENSMUSG00000085689,3.682060839452789e-08
ENSMUSG00000085696,3.596123227131769e-07
ENSMUSG00000085702,2.863963962570643e-08
ENSMUSG00000085704,2.780413614836228e-06
ENSMUSG00000085707,1.424515669658121e-08
ENSMUSG00000085711,3.2363905729323374e-06
ENSMUSG00000085712,3.576537138104509e-08
ENSMUSG00000085716,1.3724435836478287e-08
ENSMUSG00000085718,4.842923566707048e-07
ENSMUSG00000085719,3.131925292094187e-08
ENSMUSG00000085720,6.084059476994164e-08
ENSMUSG00000085721,2.3018738939903908e-07
ENSMUSG00000085723,4.933143766972138e-07
ENSMUSG00000085725,1.1058476954513732e-07
ENSMUSG00000085730,2.3394679471871234e-07
ENSMUSG00000085732,3.7725059252174266e-08
ENSMUSG00000085733,8.449703340252274e-08
ENSMUSG00000085734,1.69791622043306e-08
ENSMUSG00000085735,6.899993591882172e-07
ENSMUSG00000085738,4.961005901213624e-07
ENSMUSG00000085741,5.315250786896528e-06
ENSMUSG00000085743,8.428218215179335e-08
ENSMUSG00000085744,3.510716127461043e-08
ENSMUSG00000085748,1.0225988175964743e-06
ENSMUSG00000085749,2.375382116256856e-08
ENSMUSG00000085750,1.5555870561934434e-08
ENSMUSG00000085754,3.0044254590153187e-07
ENSMUSG00000085755,5.320485090668351e-07
ENSMUSG00000085761,2.0323424952349188e-08
ENSMUSG00000085763,4.250403086513628e-07
ENSMUSG00000085766,3.568476063204727e-06
ENSMUSG00000085767,1.309220092953395e-07
ENSMUSG00000085772,6.14941127412032e-09
ENSMUSG00000085774,2.526761116491849e-08
ENSMUSG00000085776,5.220347021907403e-07
ENSMUSG00000085781,1.5119300679536371e-06
ENSMUSG00000085782,3.048504311965689e-08
ENSMUSG00000085783,3.835723773690573e-05
ENSMUSG00000085784,2.341726048600289e-06
ENSMUSG00000085786,2.069016308086483e-06
ENSMUSG00000085787,5.156835976004747e-06
ENSMUSG00000085791,2.9515524839405974e-06
ENSMUSG00000085793,7.369866476964017e-06
ENSMUSG00000085794,2.8085074126972313e-08
ENSMUSG00000085795,1.8777374199731534e-05
ENSMUSG00000085797,1.1911017331862613e-07
ENSMUSG00000085802,1.5229518179952564e-07
ENSMUSG00000085803,3.815272815052377e-07
ENSMUSG00000085812,6.831429531289452e-07
ENSMUSG00000085818,7.702310386564016e-09
ENSMUSG00000085819,3.428182097038777e-07
ENSMUSG00000085823,4.825600290573691e-07
ENSMUSG00000085826,1.7005501006982538e-07
ENSMUSG00000085828,3.827343483371704e-08
ENSMUSG00000085829,1.8946744040288107e-06
ENSMUSG00000085830,3.1218796396879416e-07
ENSMUSG00000085843,6.608916777203893e-08
ENSMUSG00000085846,3.280172352236601e-08
ENSMUSG00000085847,8.640449041309344e-08
ENSMUSG00000085851,1.0514250742085303e-08
ENSMUSG00000085862,1.79249016483866e-06
ENSMUSG00000085865,3.5538860173226595e-08
ENSMUSG00000085868,3.116958091678504e-08
ENSMUSG00000085873,9.894798893951462e-09
ENSMUSG00000085875,7.864300115485522e-07
ENSMUSG00000085881,3.2479458882653613e-07
ENSMUSG00000085882,6.437582344783484e-07
ENSMUSG00000085883,1.9659460206465815e-08
ENSMUSG00000085884,7.749998110226525e-08
ENSMUSG00000085886,9.75633561556463e-09
ENSMUSG00000085887,8.12860189526807e-09
ENSMUSG00000085890,1.075501571390872e-06
ENSMUSG00000085891,1.5213128909525125e-07
ENSMUSG00000085893,6.918920223137351e-06
ENSMUSG00000085894,7.627585849034138e-05
ENSMUSG00000085897,4.762966506196623e-07
ENSMUSG00000085898,1.173711673993762e-07
ENSMUSG00000085900,1.2753172426998732e-07
ENSMUSG00000085905,1.4865754801267156e-08
ENSMUSG00000085909,1.7791786318653632e-08
ENSMUSG00000085912,1.4367841193439511e-06
ENSMUSG00000085913,1.632570039916594e-07
ENSMUSG00000085914,1.451517704734794e-08
ENSMUSG00000085915,3.3372252053678334e-08
ENSMUSG00000085918,3.929887614512073e-07
ENSMUSG00000085923,4.341563496148762e-08
ENSMUSG00000085925,9.736361707986627e-07
ENSMUSG00000085929,1.8275899635034436e-07
ENSMUSG00000085931,3.829035324300334e-08
ENSMUSG00000085936,8.623507689604749e-07
ENSMUSG00000085944,1.2721161042049834e-08
ENSMUSG00000085945,1.7233763697657892e-06
ENSMUSG00000085950,7.001640848536136e-09
ENSMUSG00000085955,8.045276046011995e-09
ENSMUSG00000085956,5.211794945786011e-07
ENSMUSG00000085957,1.1023018994988714e-07
ENSMUSG00000085961,6.626481248795282e-08
ENSMUSG00000085962,1.1047225441754789e-07
ENSMUSG00000085971,1.8336353911036008e-07
ENSMUSG00000085975,1.3378225306170719e-08
ENSMUSG00000085976,5.929442016116414e-07
ENSMUSG00000085979,2.146556119026537e-08
ENSMUSG00000085982,2.2341834334575885e-07
ENSMUSG00000085984,2.5876511185444403e-06
ENSMUSG00000085992,7.236909203790401e-09
ENSMUSG00000085995,7.635719195190882e-07
ENSMUSG00000085998,2.0980313542393766e-08
ENSMUSG00000086003,1.8883782735497693e-06
ENSMUSG00000086004,3.1449852713352894e-07
ENSMUSG00000086007,6.19133727413658e-08
ENSMUSG00000086008,3.930781984040194e-08
ENSMUSG00000086013,1.3227211363247288e-06
ENSMUSG00000086015,5.228744718723275e-07
ENSMUSG00000086016,2.5670071831410727e-07
ENSMUSG00000086018,2.6744195796446645e-08
ENSMUSG00000086021,2.420375426975572e-07
ENSMUSG00000086027,7.751521355128568e-08
ENSMUSG00000086029,1.1127806588698656e-05
ENSMUSG00000086032,3.118899189521297e-08
ENSMUSG00000086034,3.764169571732811e-08
ENSMUSG00000086035,2.5623046545672266e-07
ENSMUSG00000086039,3.179711115155448e-08
ENSMUSG00000086043,1.5555718291427507e-07
ENSMUSG00000086047,7.834494762719011e-08
ENSMUSG00000086050,1.982599460995861e-06
ENSMUSG00000086053,9.874594049880548e-08
ENSMUSG00000086054,8.604627113701619e-08
ENSMUSG00000086061,2.9742403626436425e-06
ENSMUSG00000086064,2.0980313542393766e-08
ENSMUSG00000086067,3.1326735858043404e-07
ENSMUSG00000086069,4.9867697987387974e-08
ENSMUSG00000086070,2.1102040001992138e-07
ENSMUSG00000086074,6.217103499703577e-08
ENSMUSG00000086075,2.1724692554568725e-06
ENSMUSG00000086083,8.422531004433888e-08
ENSMUSG00000086089,4.43625299201974e-09
ENSMUSG00000086093,1.459129753711592e-08
ENSMUSG00000086095,2.907379319385419e-07
ENSMUSG00000086098,5.244965458606734e-08
ENSMUSG00000086103,3.5610992688721276e-08
ENSMUSG00000086105,6.251780776700222e-08
ENSMUSG00000086111,1.3378225306170719e-08
ENSMUSG00000086119,2.3026747739073361e-07
ENSMUSG00000086121,4.2682062401634586e-08
ENSMUSG00000086123,8.471565103451289e-07
ENSMUSG00000086124,3.7976259719360617e-07
ENSMUSG00000086127,3.7171112095908528e-06
ENSMUSG00000086130,1.86691772229429e-08
ENSMUSG00000086134,3.4345619246929165e-08
ENSMUSG00000086147,5.4637760282151485e-08
ENSMUSG00000086148,4.6976066309144723e-07
ENSMUSG00000086149,3.179095542442435e-08
ENSMUSG00000086150,5.97580786827556e-07
ENSMUSG00000086155,1.646962327037869e-08
ENSMUSG00000086158,1.3266019139098627e-05
ENSMUSG00000086159,3.325724201539855e-07
ENSMUSG00000086160,1.4669472832587487e-08
ENSMUSG00000086162,6.394966905246895e-09
ENSMUSG00000086165,8.04867896582935e-07
ENSMUSG00000086167,2.2210737392112123e-06
ENSMUSG00000086171,8.65812290025368e-08
ENSMUSG00000086172,1.0341483435746079e-08
ENSMUSG00000086174,4.467214485127158e-08
ENSMUSG00000086181,3.4252310136585414e-08
ENSMUSG00000086184,7.603907284563175e-07
ENSMUSG00000086186,3.3571100653713257e-08
ENSMUSG00000086191,3.847754004281443e-07
ENSMUSG00000086192,5.1120369350803e-08
ENSMUSG00000086193,1.4440920248658186e-06
ENSMUSG00000086199,3.1146195982960013e-07
ENSMUSG00000086203,6.208650636947126e-07
ENSMUSG00000086212,2.759589668908233e-06
ENSMUSG00000086213,1.1639768771902467e-07
ENSMUSG00000086216,6.279689911851072e-07
ENSMUSG00000086220,2.480797645553162e-08
ENSMUSG00000086221,1.0885321690971569e-07
ENSMUSG00000086222,7.542666014286398e-09
ENSMUSG00000086224,1.4936907457171648e-06
ENSMUSG00000086228,5.5984107333584555e-08
ENSMUSG00000086229,2.7273513152788116e-07
ENSMUSG00000086231,1.4458490144695509e-08
ENSMUSG00000086233,2.7785305618755957e-06
ENSMUSG00000086236,3.230553857599039e-07
ENSMUSG00000086237,1.2670828724024087e-07
ENSMUSG00000086240,1.8390695956956305e-05
ENSMUSG00000086245,1.8990585544033428e-08
ENSMUSG00000086247,4.6447099425721525e-07
ENSMUSG00000086249,1.8203739455847994e-08
ENSMUSG00000086256,6.950842083529448e-08
ENSMUSG00000086258,1.6582391635894723e-08
ENSMUSG00000086266,1.2633805582459245e-08
ENSMUSG00000086267,1.2424990487737908e-08
ENSMUSG00000086269,3.539534771690539e-08
ENSMUSG00000086273,8.958815614752257e-08
ENSMUSG00000086277,2.6834575957974535e-08
ENSMUSG00000086278,6.212495243868954e-09
ENSMUSG00000086283,1.6004654813212885e-06
ENSMUSG00000086286,1.8270338303084595e-07
ENSMUSG00000086287,9.201419376299366e-07
ENSMUSG00000086288,1.414125429749396e-07
ENSMUSG00000086289,1.2430461666724778e-08
ENSMUSG00000086290,4.91839393132038e-05
ENSMUSG00000086296,4.4244184646131735e-08
ENSMUSG00000086298,5.083279575683833e-08
ENSMUSG00000086308,8.02749135719035e-07
ENSMUSG00000086316,7.324478529645261e-05
ENSMUSG00000086320,8.848836929226347e-09
ENSMUSG00000086321,4.627282356323436e-08
ENSMUSG00000086322,1.4458490144695509e-08
ENSMUSG00000086324,1.17600217631355e-05
ENSMUSG00000086326,1.4483913398132623e-08
ENSMUSG00000086328,1.344684615458415e-06
ENSMUSG00000086330,1.1510169558762484e-07
ENSMUSG00000086336,2.490112789285274e-08
ENSMUSG00000086337,4.772457588639745e-07
ENSMUSG00000086340,2.777730448789489e-07
ENSMUSG00000086342,1.802565719252563e-07
ENSMUSG00000086349,4.664150823712357e-08
ENSMUSG00000086350,7.430580630673734e-07
ENSMUSG00000086352,1.363480765690439e-08
ENSMUSG00000086353,5.249129269646043e-08
ENSMUSG00000086358,2.5058284725396974e-06
ENSMUSG00000086363,5.19808568130336e-06
ENSMUSG00000086364,6.817403828452194e-08
ENSMUSG00000086365,2.0502395202570736e-08
ENSMUSG00000086368,3.831841117121477e-07
ENSMUSG00000086369,4.906064097151371e-08
ENSMUSG00000086370,4.00082965910346e-06
ENSMUSG00000086372,3.312376455821131e-08
ENSMUSG00000086376,2.7096543105029277e-08
ENSMUSG00000086377,2.2687898302576247e-08
ENSMUSG00000086382,5.310022430381018e-06
ENSMUSG00000086387,5.2972643744235834e-08
ENSMUSG00000086390,3.701761241207369e-07
ENSMUSG00000086391,1.3952158157762693e-07
ENSMUSG00000086392,1.241536364567341e-07
ENSMUSG00000086395,1.5126464351416084e-08
ENSMUSG00000086399,4.316816263860609e-06
ENSMUSG00000086401,4.736374447649712e-07
ENSMUSG00000086404,5.009537769753281e-07
ENSMUSG00000086409,1.868236912318523e-08
ENSMUSG00000086410,2.557986762098758e-08
ENSMUSG00000086411,5.6267450665969426e-08
ENSMUSG00000086413,2.0480741100555358e-05
ENSMUSG00000086414,1.4380754699493904e-06
ENSMUSG00000086416,5.823957149325944e-07
ENSMUSG00000086417,1.097659187012212e-07
ENSMUSG00000086420,2.4871626617150387e-07
ENSMUSG00000086421,2.649762908550172e-07
ENSMUSG00000086427,1.4296317343336879e-05
ENSMUSG00000086428,8.477542359519997e-07
ENSMUSG00000086429,2.5799677343222687e-05
ENSMUSG00000086430,3.136841516457547e-08
ENSMUSG00000086433,8.710744175607269e-08
ENSMUSG00000086436,4.685114037203267e-07
ENSMUSG00000086438,1.868236912318523e-08
ENSMUSG00000086443,1.2306634642310594e-07
ENSMUSG00000086444,1.451517704734794e-08
ENSMUSG00000086446,1.1934040288195104e-07
ENSMUSG00000086448,7.090114443613917e-08
ENSMUSG00000086449,8.87250598403948e-09
ENSMUSG00000086450,1.8791054578599233e-08
ENSMUSG00000086451,7.656762786360124e-08
ENSMUSG00000086453,1.2324480737683178e-07
ENSMUSG00000086454,1.1714234480814172e-07
ENSMUSG00000086459,1.427516501240341e-06
ENSMUSG00000086460,3.197483452623447e-08
ENSMUSG00000086462,1.5934774506209224e-08
ENSMUSG00000086468,2.8724058053319484e-06
ENSMUSG00000086470,1.1824188233399322e-07
ENSMUSG00000086473,4.9008522889387757e-08
ENSMUSG00000086474,3.501289664901977e-07
ENSMUSG00000086475,7.777935280967217e-09
ENSMUSG00000086477,1.5477031496758763e-06
ENSMUSG00000086480,1.6839893237144092e-08
ENSMUSG00000086484,2.0371434944126008e-08
ENSMUSG00000086486,5.281675756984082e-08
ENSMUSG00000086493,4.090175424240408e-08
ENSMUSG00000086495,9.136178961436271e-07
ENSMUSG00000086498,3.1346519925356436e-07
ENSMUSG00000086501,2.0010389794589144e-08
ENSMUSG00000086502,2.3163106727768896e-06
ENSMUSG00000086503,4.217366072896437e-05
ENSMUSG00000086504,3.0821514163442174e-08
ENSMUSG00000086506,1.249801792320205e-07
ENSMUSG00000086507,8.86135925952153e-08
ENSMUSG00000086509,9.66648154387862e-09
ENSMUSG00000086513,3.1715697946353056e-08
ENSMUSG00000086514,3.852352280973933e-08
ENSMUSG00000086522,1.7076755456634653e-06
ENSMUSG00000086523,8.387588030350542e-08
ENSMUSG00000086526,7.921273845435207e-08
ENSMUSG00000086528,3.3860595760470427e-07
ENSMUSG00000086531,9.657013238791462e-07
ENSMUSG00000086533,1.8276645513416e-07
ENSMUSG00000086534,1.152564143266283e-07
ENSMUSG00000086536,1.1933842992861813e-07
ENSMUSG00000086537,8.651496811370959e-08
ENSMUSG00000086539,5.596703947828188e-07
ENSMUSG00000086541,1.4118260463067062e-06
ENSMUSG00000086542,8.408216701067623e-09
ENSMUSG00000086544,2.9953854541548354e-07
ENSMUSG00000086548,3.201109273994499e-08
ENSMUSG00000086552,2.158575752722887e-08
ENSMUSG00000086554,5.025050698481918e-07
ENSMUSG00000086555,2.401347182219895e-07
ENSMUSG00000086557,3.137089558887563e-08
ENSMUSG00000086560,9.750718437533553e-08
ENSMUSG00000086564,6.224233518760498e-08
